Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Variant Image,Variant Weight Unit,Status
"carteira-341-zalia-3-0-slg-azul-marinho","Carteira 341 Zalia 3.0 Azul Marinho","<div>A carteira Zalia 3.0 combina estilo e praticidade. Confeccionada com forro interno de PET 100% reciclado, ela reflete nosso compromisso com o meio ambiente, sem abrir mão de um design elegante e funcional para tornar suas transações confortáveis e simples.</div><div><br></div><div>A carteira apresenta um design prático com 1 compartimento para cédulas, 6 ranhuras para cartões, 2 compartimentos adicionais e 1 porta-moedas. Além disso, oferece proteção RFID para manter suas informações pessoais seguras. O exterior suave é complementado por um distinto logo metálico da Samsonite.</div><div><br></div><div>Adicione um símbolo de estilo à sua rotina com a Zalia 3.0. </div>","Samsonite","","","5l - 20g) *1 compartimento para notas *6 ranhuras para cartões *2 compartimentos *1 porta-moedas *Proteção RFID, Accesorios-Samar, brand-name--Samsonite, capacity--0.42, col-diama_24, cole-col-FOR-HER-24, coleccion-billeteras-y-tarjeteros, coleccion-nuevo-ar, color--Azul Marinho, color-hex--#000080, DIAMADRE-250924, Díamadre24-250924, equivalente a 1 garrafa plástica PET reciclada (0, expandible--Não, feature-exterior-list--*Exterior macio *Logo metálico Samsonite, feature-interior-list--*Revestimento interno fabricado com material 100% reciclado, grupo-color--Azul, grupo-material--Poliuretano, material-grid--1495351265, Nuevo, pais-de-origen--China, peso-producto-kilos--0.1, product-material--100% Poliuretano, product-model--Carteira 341, product-type--Carteira, profundidad--2, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tarjeteros-mar, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0 SLG","true","Title","Default Title","","","","","14953512651  U","140","","","deny","manual","400.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/36341e19bb1671b517163ff534fb645f54f57ce841f04761593590d8d4f5d40d.jpg?v=1725465301","1","","","active"
"carteira-341-zalia-3-0-slg-azul-marinho","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/99bdb2e48a8d0710c96eb5a837b16e93a5eb180435c7a8f0606bafddc97b44a7.jpg?v=1725465303","2","","",""
"carteira-341-zalia-3-0-slg-azul-marinho","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/7bcda5300071b3c0c67079fd257856ed48b198bf4cdf010b4a92d31d871f7956.jpg?v=1725465305","3","","",""
"mochila-notebook-15-6-litepoint-azul-laranja-papaia","Mochila Notebook 15.6"" Litepoint Azul/ Laranja Papaia","<div>A mochila para notebook Litepoint 15.6"" da Samsonite é uma companheira fiel para suas aventuras diárias.</div><div><br></div><div>Com um estilo elegante e moderno, disponível no novo tom da temporada, azul cyber e laranja papaia, seu design reflete estilo e uma funcionalidade aprimorada para o seu dia a dia.</div><div><br></div><div>Com compartimento principal espaçoso, um espaço dedicado para notebooks de até 15,6” e um bolso para tablet, ela também conta com um sistema Easy Pass e um espaço específico para powerbank.</div><div><br></div><div>A alça superior robusta, a capa inteligente e as alças ajustáveis garantem o máximo conforto, enquanto o Smart Sleeve permite prender a mochila à sua mala com rodas. Além disso, o suporte para garrafa e o porta USB integrado acrescentam praticidade ao seu dia a dia. </div><div><br></div><div>Fabricada com materiais reciclados no exterior e no interior, a mochila também reflete um compromisso com a sustentabilidade.</div>","Samsonite","","","brand-name--Samsonite, capacity--18, Cole-col-diapadre-24, cole-col-FOR-HER-24, coleccion-mochilas-business, color--Azul/ Laranja Papaia, color-hex--#191970, expandible--Não, feature-exterior-list--*Porta USB integrada *Zíperes *Alça superior *1 bolso frontal *Organização inteligente *Alças ajustáveis *Bolso para garrafa *Tecido interno e externo reciclado, feature-interior-list--*Compartimento principal *Compartimento para notebook *Bolso para tablet *Sistema Easy Pass *Organização interna *Organização powerbank *Bolso de malha *Exterior e interior reciclado, grupo-color--Azul, grupo-material--Poliéster, material-grid--150004A304, Mochilas-businessmar, Mochilas-samsonitemar, pais-de-origen--China, peso-producto-kilos--0.9, product-material--100% Poliéster, product-model--Mochila Notebook 15.6"", product-type--Mochila, profundidad--13, release-year--2024, samsonite-line--Litepoint, season--2024, shopify-taxable--TRUE, target-gender--Homem, tipo-candado--Não, warranty-time--3 anos","true","Title","Default Title","","","","","150004A3041  U","900","","","deny","manual","1000.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/430fc2ce14abdfb02a5df7b275f99bde755192d5d16b114818a902e798473a28.png?v=1725465258","1","","","active"
"mochila-notebook-15-6-litepoint-azul-laranja-papaia","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/9fb76750498064e8decd5bfdd7d4d1a0dc851cbc1df4f99fc401081b7a6d5f50.jpg?v=1725465256","2","","",""
"mochila-notebook-15-6-litepoint-azul-laranja-papaia","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/fe1e8da024b68fd74899c2967104d38fcbae011f0affe86f97d61e3a89f5926e.jpg?v=1725465260","3","","",""
"mochila-notebook-15-6-litepoint-azul-laranja-papaia","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/663fcddbf68d970b142781e29249fb42c43de8c967f800223fe86e24ea16dfd1.jpg?v=1725465262","4","","",""
"mochila-notebook-15-6-litepoint-azul-laranja-papaia","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/b79db2a316c1e0d094d3597ea8c6bb184de2c8d03ca455e9636d53efe31ed53a.jpg?v=1725465264","5","","",""
"mochila-notebook-15-6-litepoint-azul-laranja-papaia","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/8fc81630a6c2e99b0c3c2048ec8dd82341b71162542859bc635203f9b1f9c5ac.jpg?v=1725465266","6","","",""
"mochila-notebook-15-6-litepoint-azul-laranja-papaia","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/2fc3fdc9c042f7aa3b6e24fa16642648fff57a87aa86092300b9d66c41563ab2.jpg?v=1725465268","7","","",""
"mochila-notebook-14-1-up-line-cinza-gelo","Mochila Notebook 14.1"" Up-Line Cinza Gelo","<div>A mochila para notebook Up-line 14.1"" foi projetada para as estudantes e profissionais modernas, unindo praticidade e estilo versátil para o dia a dia.</div><div><br></div><div>Ela oferece um compartimento principal espaçoso, com um espaço dedicado para notebooks de até 14,1” e um bolso específico para tablet.</div><div><br></div><div>A organização interna inclui espaço para powerbank, mantendo todos os seus dispositivos seguros e bem ordenados.</div><div><br></div><div>A mochila conta com uma alça superior robusta, organização inteligente e alças ajustáveis, garantindo um transporte confortável e seguro.</div><div><br></div><div>Além disso, possui um Smart Sleeve que permite prender a mochila à sua mala com rodas, facilitando suas viagens.</div>","Samsonite","","","brand-name--Samsonite, capacity--13, coleccion-LHB, color--Cinza Gelo, color-hex--#D3D3D3, expandible--Não, feature-exterior-list--*Alça superior *Organização inteligente *Alças ajustáveis *Placa metálica com logo Samsonite *Smart Sleeve (para prender o seu iten à sua mala de viagem), feature-interior-list--*Compartimento principal *Compartimento para notebook *Bolso para tablet *Organização interna *Espaço para powerbank, grupo-color--Cinza, grupo-material--Poliamida, Mochilas-samsonitemar, pais-de-origen--China, peso-producto-kilos--0.8, product-material--85%Poliamida 15% Poliuretano, product-model--Mochila Notebook 14.1"", product-type--Mochila, profundidad--14, release-year--2024, samsonite-line--Up-Line, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, UP-LINE, warranty-time--3 anos","true","Title","Default Title","","","","","14981121671  U","800","","","deny","manual","950.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/4846f4f1602a5c77d872414be2aaa5c8609fbd290142922903564203eaffee3f.jpg?v=1725465243","1","","","active"
"mochila-notebook-14-1-up-line-lilas","Mochila Notebook 14.1"" Up-Line Lilás","<div>A mochila para notebook Up-line 14.1"" foi projetada para as estudantes e profissionais modernas, unindo praticidade e estilo versátil para o dia a dia.</div><div><br></div><div>Ela oferece um compartimento principal espaçoso, com um espaço dedicado para notebooks de até 14,1” e um bolso específico para tablet.</div><div><br></div><div>A organização interna inclui espaço para powerbank, mantendo todos os seus dispositivos seguros e bem ordenados.</div><div><br></div><div>A mochila conta com uma alça superior robusta, organização inteligente e alças ajustáveis, garantindo um transporte confortável e seguro.</div><div><br></div><div>Além disso, possui um Smart Sleeve que permite prender a mochila à sua mala com rodas, facilitando suas viagens.</div>","Samsonite","","","brand-name--Samsonite, capacity--13, coleccion-LHB, coleccion-nuevo-ar, color--Lilás, color-hex--#FFE4E1, DIAMADRE-250924, Díamadre24-250924, expandible--Não, feature-exterior-list--*Alça superior *Organização inteligente *Alças ajustáveis *Placa metálica com logo Samsonite *Smart Sleeve (para prender o seu iten à sua mala de viagem), feature-interior-list--*Compartimento principal *Compartimento para notebook *Bolso para tablet *Organização interna *Espaço para powerbank, grupo-color--Roxo, grupo-material--Poliamida, material-grid--1498111954, melhb-24, Mochilas-samsonitemar, pais-de-origen--China, peso-producto-kilos--0.8, product-material--85%Poliamida 15% Poliuretano, product-model--Mochila Notebook 14.1"", product-type--Mochila, profundidad--14, release-year--2024, samsonite-line--Up-Line, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, UP-LINE, warranty-time--3 anos","true","Title","Default Title","","","","","14981119541  U","800","","","deny","manual","950.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/8fc525f142c30c04be37353ed2caa3deefd421e59737cf8aa4712c45011a2815.jpg?v=1725465234","1","","","active"
"mochila-notebook-14-1-up-line-preta","Mochila Notebook 14.1"" Up-Line Preta","<div>A mochila para notebook Up-line 14.1"" foi projetada para as estudantes e profissionais modernas, unindo praticidade e estilo versátil para o dia a dia.</div><div><br></div><div>Ela oferece um compartimento principal espaçoso, com um espaço dedicado para notebooks de até 14,1” e um bolso específico para tablet.</div><div><br></div><div>A organização interna inclui espaço para powerbank, mantendo todos os seus dispositivos seguros e bem ordenados.</div><div><br></div><div>A mochila conta com uma alça superior robusta, organização inteligente e alças ajustáveis, garantindo um transporte confortável e seguro.</div><div><br></div><div>Além disso, possui um Smart Sleeve que permite prender a mochila à sua mala com rodas, facilitando suas viagens.</div>","Samsonite","","","brand-name--Samsonite, capacity--13, coleccion-LHB, coleccion-nuevo-ar, color--Preta, color-hex--#000000, DIAMADRE-250924, Díamadre24-250924, expandible--Não, feature-exterior-list--*Alça superior *Organização inteligente *Alças ajustáveis *Placa metálica com logo Samsonite *Smart Sleeve (para prender o seu iten à sua mala de viagem), feature-interior-list--*Compartimento principal *Compartimento para notebook *Bolso para tablet *Organização interna *Espaço para powerbank, grupo-color--Preto, grupo-material--Poliamida, material-grid--1498111041, melhb-24, Mochilas-samsonitemar, pais-de-origen--China, peso-producto-kilos--0.8, product-material--85%Poliamida 15% Poliuretano, product-model--Mochila Notebook 14.1"", product-type--Mochila, profundidad--14, release-year--2024, samsonite-line--Up-Line, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, UP-LINE, warranty-time--3 anos","true","Title","Default Title","","","","","14981110411  U","800","","","deny","manual","950.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/4f7f8ddbadd4b3d8cd349f1b8d9aa4da1b7b5ffc07551878cc12dc334660643c.jpg?v=1725465213","1","","","active"
"mochila-notebook-14-1-up-line-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/14958c665c0f04da7905c1ef4969bd9030f0e84eef5ad906419526ab7f8030aa.jpg?v=1725465215","2","","",""
"mochila-notebook-14-1-up-line-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/d4d3e44e5c858454e80aa63cc7a1de3160f6c84bcc09c7303598919c526c3553.jpg?v=1725465217","3","","",""
"mochila-notebook-14-1-up-line-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/1787d4c91cd421eab79d4e754b0791f0854a638627e59c4ec20613acb98e7232.jpg?v=1725465219","4","","",""
"mochila-notebook-14-1-up-line-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/602cb1c31dd211cde9e732a13ac4f46355250568f83cb2460c99400fe87cd740.jpg?v=1725465221","5","","",""
"mochila-notebook-14-1-up-line-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/8aa2f20a371c88e619810e5c278d76547aae4e289331af7bac4192234d2367a1.jpg?v=1725465223","6","","",""
"mochila-notebook-14-1-up-line-preta","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/52fabe588eb783525f9e2294cedb7abcbae918615f4cd83100c933312d3f86af.jpg?v=1725465225","7","","",""
"bolsa-tote-up-line-azul-marinho","Bolsa Tote Up-Line Azul Marinho","<div>Quão importante é para você manter um alto estilo em todos os lugares que vai? Se a resposta é “muito”, então a bolsa tote Up-line é perfeita para você!</div><div><br></div><div>Ela oferece um compartimento principal espaçoso, com uma organização interna meticulosa e um bolso adicional para maior praticidade. </div><div><br></div><div>O interior, feito de materiais reciclados, reforça o compromisso com a sustentabilidade. </div><div><br></div><div>Seus fechos de alta qualidade e duas alças superiores garantem um transporte seguro e confortável, enquanto a alça ajustável proporciona versatilidade e conforto adicionais.</div><div><br></div><div>Além disso, conta com um prático bolso traseiro para acesso rápido às suas necessidades imediatas e conta com uma placa metálica com o logo da Samsonite, assegurando qualidade e estilo.</div>","Samsonite","","","brand-name--Samsonite, capacity--12, Carteras-samsonitemar, coleccion-nuevo-ar, coleccion-totebag, color--Azul Marinho, color-hex--#000080, DIAMADRE-250924, Díamadre24-250924, expandible--Não, feature-exterior-list--*Zíperes *2 alças superiores *Alça ajustável *1 bolso traseiro *Placa com logo metálico Samsonite, feature-interior-list--*Compartimento principal *Interior reciclado *Organização interna *1 bolso interno, grupo-color--Azul, grupo-material--Poliamida, material-grid--1495061265, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.7, product-material--60%Poliamida 40% Poliuretano, product-model--Bolsa Tote, product-type--Bolsa, profundidad--18, release-year--2024, samsonite-line--Up-Line, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, totebag-mar, UP-LINE, warranty-time--3 anos","true","Title","Default Title","","","","","14950612651  U","700","","","deny","manual","900.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/aa8bb1e632ea535962b6f7f4c7a8517b22856d6dd253f87e35fda2530c763db5.jpg?v=1725465207","1","","","active"
"bolsa-tote-up-line-preta","Bolsa Tote Up-Line Preta","<div>Quão importante é para você manter um alto estilo em todos os lugares que vai? Se a resposta é “muito”, então a bolsa tote Up-line é perfeita para você!</div><div><br></div><div>Ela oferece um compartimento principal espaçoso, com uma organização interna meticulosa e um bolso adicional para maior praticidade. </div><div><br></div><div>O interior, feito de materiais reciclados, reforça o compromisso com a sustentabilidade. </div><div><br></div><div>Seus fechos de alta qualidade e duas alças superiores garantem um transporte seguro e confortável, enquanto a alça ajustável proporciona versatilidade e conforto adicionais.</div><div><br></div><div>Além disso, conta com um prático bolso traseiro para acesso rápido às suas necessidades imediatas e conta com uma placa metálica com o logo da Samsonite, assegurando qualidade e estilo.</div>","Samsonite","","","brand-name--Samsonite, capacity--12, Carteras-samsonitemar, coleccion-nuevo-ar, coleccion-totebag, color--Preta, color-hex--#000000, DIAMADRE-250924, Díamadre24-250924, expandible--Não, feature-exterior-list--*Zíperes *2 alças superiores *Alça ajustável *1 bolso traseiro *Placa com logo metálico Samsonite, feature-interior-list--*Compartimento principal *Interior reciclado *Organização interna *1 bolso interno, grupo-color--Preto, grupo-material--Poliamida, material-grid--1495061041, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.7, product-material--60%Poliamida 40% Poliuretano, product-model--Bolsa Tote, product-type--Bolsa, profundidad--18, release-year--2024, samsonite-line--Up-Line, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, totebag-mar, UP-LINE, warranty-time--3 anos","true","Title","Default Title","","","","","14950610411  U","700","","","deny","manual","900.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/0e517fff3296841c46e3568a78856cc38544fbef6cd38b0e1d525abd4a05c71b.jpg?v=1725465193","1","","","active"
"bolsa-hobo-up-line-azul-marinho-1","Bolsa Hobo Up-Line Lilás","<div>A bolsa hobo Up-line oferece a versatilidade e funcionalidade que a mulher moderna precisa, destacando-se pelo seu material leve e macio que combina perfeitamente com qualquer estilo.</div><div><br></div><div>Ela possui um compartimento principal amplo com um bolso interno para uma organização impecável e um interior feito com material reciclado. </div><div><br></div><div>Seus fechos seguros protegem seus objetos de valor, enquanto a alça ajustável possibilita utilizá-la como uma bolsa transversal, garantindo ainda mais versatilidade e estilo ao seu look.</div><div><br></div><div>Além disso, conta com um prático bolso traseiro para acesso fácil aos itens essenciais e é adornada com uma placa metálica com o logo da Samsonite.</div>","Samsonite","","","brand-name--Samsonite, capacity--5, Carteras-samsonitemar, coleccion-shoulderbag, color--Lilás, color-hex--#FFE4E1, expandible--Não, feature-exterior-list--*Zíperes *Alças ajustáveis *1 bolso traseiro *Placa metálica com logo Samsonite, feature-interior-list--*Compartimento principal *1 bolso interno *Interior reciclado, grupo-color--Roxo, grupo-material--Poliamida, material-grid--1495041954, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.5, product-material--75%Poliamida 25% Poliuretano, product-model--Bolsa Hobo, product-type--Bolsa, profundidad--12, release-year--2024, samsonite-line--Up-Line, season--2024, shopify-taxable--TRUE, shoulderbag-mar, target-gender--Mulher, tipo-candado--Não, UP-LINE, warranty-time--3 anos","true","Title","Default Title","","","","","14950419541  U","500","","","deny","manual","750.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/0a47e31e7a37efa4f116dde784ac6a190a286668c562d5049c00d519a1316d07.jpg?v=1725465185","1","","","active"
"bolsa-hobo-up-line-azul-marinho-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/40fe871d833c10a0cfb118a55a201ad38ba9cda58b70c690c48f97a80e6f8727.jpg?v=1725465187","2","","",""
"bolsa-mao-zalia-3-0-cinza-metalico","Bolsa de mão Zalia 3.0 Cinza Metálico","<div>Eleve o seu estilo e funcionalidade com a nova bolsa Zalia 3.0! Esta proposta ousada combina materiais de alta qualidade com detalhes únicos, como o logo distintivo e puxadores personalizados.</div><div><br></div><div>Com revestimento interno de PET 100% reciclado, a bolsa oferece compartimentos especializados, incluindo um frontal, um principal e um dedicado para equipamentos eletrônicos. Conta também com um bolso dedicado para chaves e uma organização interna eficiente. Adicionalmente, inclui espaço para powerbank, zíperes de alta qualidade e alças superiores para maior conforto.</div><div><br></div><div>Resistente à água, ela é uma opção versátil e inteligente!</div>","Samsonite","","","brand-name--Samsonite, capacity--5, Carteras-samsonitemar, coleccion-handbag, color--Cinza Metálico, color-hex--#C0C0C0, expandible--Não, grupo-color--Cinza, grupo-material--Poliéster, handbag-mar, material-grid--1494551802, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.5, product-material--70% Poliéster + 30% PU, product-model--Bolsa de mão, product-type--Bolsa, profundidad--11, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0","true","Title","Default Title","","","","","14945518021  U","500","","","deny","manual","950.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/a1929827bf152e53ef096f84917b8509a1085eb317ec3a29396b0a608a32d933_d635bb50-a4d2-4673-a155-1a0e5d4c63e1.jpg?v=1729556762","1","","","active"
"bolsa-mao-zalia-3-0-vermelha","Bolsa de mão Zalia 3.0 Vermelha","<div>Eleve o seu estilo e funcionalidade com a nova bolsa Zalia 3.0! Esta proposta ousada combina materiais de alta qualidade com detalhes únicos, como o logo distintivo e puxadores personalizados.</div><div><br></div><div>Com revestimento interno de PET 100% reciclado, a bolsa oferece compartimentos especializados, incluindo um frontal, um principal e um dedicado para equipamentos eletrônicos. Conta também com um bolso dedicado para chaves e uma organização interna eficiente. Adicionalmente, inclui espaço para powerbank, zíperes de alta qualidade e alças superiores para maior conforto.</div><div><br></div><div>Resistente à água, ela é uma opção versátil e inteligente!</div>","Samsonite","","","brand-name--Samsonite, capacity--5, Carteras-samsonitemar, cole-col-FOR-HER-24, coleccion-handbag, color--Vermelha, color-hex--#8B0000, expandible--Não, grupo-color--Vermelho, grupo-material--Poliéster, handbag-mar, material-grid--1494551267, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.5, product-material--70% Poliéster + 30% PU, product-model--Bolsa de mão, product-type--Bolsa, profundidad--11, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0","true","Title","Default Title","","","","","14945512671  U","500","","","deny","manual","950.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/20adf254f2c5561f04a07e605ba51226041f87a93ef8e5a0924a1f4680ff0193.jpg?v=1725465140","1","","","active"
"bolsa-mao-zalia-3-0-preta","Bolsa de mão Zalia 3.0 Preta","<div>Eleve o seu estilo e funcionalidade com a nova bolsa Zalia 3.0! Esta proposta ousada combina materiais de alta qualidade com detalhes únicos, como o logo distintivo e puxadores personalizados.</div><div><br></div><div>Com revestimento interno de PET 100% reciclado, a bolsa oferece compartimentos especializados, incluindo um frontal, um principal e um dedicado para equipamentos eletrônicos. Conta também com um bolso dedicado para chaves e uma organização interna eficiente. Adicionalmente, inclui espaço para powerbank, zíperes de alta qualidade e alças superiores para maior conforto.</div><div><br></div><div>Resistente à água, ela é uma opção versátil e inteligente!</div>","Samsonite","","","brand-name--Samsonite, capacity--5, Carteras-samsonitemar, cole-col-FOR-HER-24, coleccion-handbag, color--Preta, color-hex--#000000, expandible--Não, grupo-color--Preto, grupo-material--Poliéster, handbag-mar, material-grid--1494551041, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.5, product-material--70% Poliéster + 30% PU, product-model--Bolsa de mão, product-type--Bolsa, profundidad--11, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, target-gender--Mulher, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0","true","Title","Default Title","","","","","14945510411  U","500","","","deny","manual","950.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/8b3469034dab9ca0d7c0ba84575f033279b090c5456f1020d91eddb7cb240542.jpg?v=1725465133","1","","","active"
"bolsa-transversal-zalia-3-0-azul-marinho","Bolsa transversal Zalia 3.0 Azul Marinho","<div>A bolsa transversal Zalia 3.0 acrescentará um toque extra de estilo e praticidade ao seu dia a dia pessoal e profissional.</div><div><br></div><div>Fabricada com revestimento e tecido externo de PET 100% reciclado, a bolsa contribui para um menor impacto ambiental. Ela possui compartimentos frontais e principais bem organizados.</div><div><br></div><div>A alça de ombro removível oferece flexibilidade e conforto adicionais, e a bolsa é resistente à água, garantindo proteção e durabilidade.</div>","Samsonite","","","brand-name--Samsonite, capacity--7, Carteras-samsonitemar, cole-col-FOR-HER-24, coleccion-nuevo-ar, coleccion-shoulderbag, color--Azul Marinho, color-hex--#000080, DIAMADRE-250924, Díamadre24-250924, expandible--Não, grupo-color--Azul, grupo-material--Poliéster, material-grid--1494541265, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.6, product-material--70% Poliéster + 30% PU, product-model--Bolsa transversal, product-type--Bolsa, profundidad--10, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, shoulderbag-mar, target-gender--Mulher, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0, Zalia30-8jul24","true","Title","Default Title","","","","","14945412651  U","600","","","deny","manual","850.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/28b3d175ca2b8a9a8d23a2be2e1e237df7845e1238fba51377c8aa4f363d1e23.jpg?v=1725465116","1","","","active"
"bolsa-transversal-zalia-3-0-preta","Bolsa transversal Zalia 3.0 Preta","<div>A bolsa transversal Zalia 3.0 acrescentará um toque extra de estilo e praticidade ao seu dia a dia pessoal e profissional.</div><div><br></div><div>Fabricada com revestimento e tecido externo de PET 100% reciclado, a bolsa contribui para um menor impacto ambiental. Ela possui compartimentos frontais e principais bem organizados.</div><div><br></div><div>A alça de ombro removível oferece flexibilidade e conforto adicionais, e a bolsa é resistente à água, garantindo proteção e durabilidade.</div>","Samsonite","","","brand-name--Samsonite, capacity--7, Carteras-samsonitemar, cole-col-FOR-HER-24, coleccion-nuevo-ar, coleccion-shoulderbag, color--Preta, color-hex--#000000, DIAMADRE-250924, Díamadre24-250924, expandible--Não, grupo-color--Preto, grupo-material--Poliéster, material-grid--1494541041, melhb-24, mxbohotsale-24, pais-de-origen--China, peso-producto-kilos--0.6, product-material--70% Poliéster + 30% PU, product-model--Bolsa transversal, product-type--Bolsa, profundidad--10, release-year--2024, samsonite-line--Zalia 3.0, season--2024, shopify-taxable--TRUE, shoulderbag-mar, target-gender--Mulher, tipo-candado--Não, warranty-time--3 anos, ZALIA 3.0, Zalia30-8jul24","true","Title","Default Title","","","","","14945410411  U","600","","","deny","manual","850.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/0459/6488/6172/files/dbb699edd7ca5c7fdfe6f36f008882cdf22af0c3695841b6534880f5b01eea4c.jpg?v=1725465101","1","","","active"
